,lat,long,id,date,category,location,mode,price,details,description,surface,rooms,baths,park
682,6.1868134,-75.57227,2364-8667,2021-09-22,Casa,Las Palmas,Arriendo,$15.000.000,"['Código inmueble2364-8667', 'Barrio comúnLas Palmas', 'AntigüedadEntre 10 y 20 años', 'Área construida600 m²', 'Área privada7300 m²', 'Valor arriendo$15.000.000', ' Área construida 600 m²', '3Habitaciones', '3Baños', '6Estrato']",CasaenarriendoubicadaenElPobladosectorLasPalmas,,,,
683,6.1999545,-75.5728,2264-44109,2021-09-22,Casa,NUEVO POBLADO,Arriendo,$15.000.000,"['Código inmueble2264-44109', 'Barrio comúnNUEVO POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$15.000.000', ' Área construida 300 m²', '1Habitaciones', '4Baños', '1Parqueaderos']",CASAenalquilerenNUEVOPOBLADOLocalubicadaenelsectordelalomadelaalejandriaMedellinunsectorcomercialcercaaentidadesbancariasrestaurantesEstesectorestrategicoestransitadoporunaltoflujovehicular.Elinmueblecuentaconunaexcelentedistribuciondelosespaciosbuenailuminacionyventilacionidealparaelcrecimientodelaempresa.concercaniaaEnelsectordealomadelaalejandriaconviasdeaccesoporlaavenidadelpobladoAireAcondicionadoBanos4Garaj,,,,
684,6.20738,-75.57512,4673-30351,2021-09-22,Casa,Patio Bonito,Arriendo,$7.000.000,"['Código inmueble4673-30351', 'Barrio comúnPatio Bonito', 'AntigüedadRemodelado', 'Área construida400 m²', 'Área privada400 m²', 'Valor arriendo$7.000.000', 'Parqueaderos2', ' Área construida 400 m²', '5Habitaciones', '4Baños', '7Estrato']",HermosayampliacasacomercialubicadaenunexcelentepuntodelPobladocuentaconochoespaciosmuyampliosybieniluminadoscontresparqueaderosinternosytresexternosTieneexcelentesrutasdetransportepublicoparasusempleadosyclientescomoelMetrodeMedellinylaAvenidalasVegasconcercaniasalExitodelPobladoalPolitecnicoJaimeIsazaCadavidelcentrocomercialMonterreyyVegas10idealparasunegociouoficina,,,,
685,0,0,2895-M2006221,2021-09-22,Casa,BELEN ROSALES,Arriendo,$3.500.000,"['Código inmueble2895-M2006221', 'Barrio comúnBELEN ROSALES', 'AntigüedadEntre 10 y 20 años', 'Área construida225 m²', 'Área privada225 m²', 'Valor arriendo$3.500.000', 'Parqueaderos1', ' Área construida 225 m²', '4Habitaciones', '2Baños', '5Estrato']","COD:9345CómodacasabifamiliarparalarentaenMedellín-BelénRosales,conunáreade225metrosaproximadamenteporconfirmarsobreescrituras,1°piso,estrato5.Enestosampliosespaciosencontramoszonasocialdesalaycomedorindependientes,cuatroalcobas,alcobadeservicio,unbañoprivadoyunbañosocialenchapados;funcionalcocinaintegralmixtaconanaquelesinferioresysuperiores,dospatiosyzonaderopas.Pisoenbaldosa,pinturaenexcelenteestado.",,,,
686,6.1997147,.,5136-25605,2021-09-22,Casa,Rodeo Alto,Arriendo,$1.200.000,"['Código inmueble5136-25605', 'Barrio comúnRodeo Alto', 'AntigüedadEntre 10 y 20 años', 'Área construida80 m²', 'Área privada80 m²', 'Valor arriendo$1.200.000', ' Área construida 80 m²', '3Habitaciones', '2Baños', '4Estrato']","ApartamentoubicadoenRodeoAlto,cercaasupermercados,Facilesviasdeaccesoyrutasdetransportepublico.Espaciosdistribuidosentresalcobasunadeoestasconbanoprivado,banosocial,cocinaintegral,saloncomedoryzonaderopas.Urbanizacionconporteria,juegosyzonasverdes.CodigoAbadFaciolinceCASuno,ocho,dos,uno.",,,,
687,6.213442,-75.56046,687-M2239334,2021-09-22,Casa,"y Arriendo, Poblado",Venta y Arriendo,$1.950.000.000,"['Código inmueble687-M2239334', 'Barrio comúnpoblado', 'Precio$1.950.000.000', 'AntigüedadMás de 20 años', 'Área construida653 m²', 'Área privada653 m²', 'Valor arriendo$15.500.000', 'Parqueaderos4', ' Área construida 653 m²', '2Habitaciones', '4Baños', '6Estrato']","Casaindependienteparausomixto(comercialoresidencial)enelsectordeLasLomasasolotrescuadrasdelCCVizcayaygranvariedaddeservicioscomplementarios,confacilsalidahacialasPalmasylaCalle10,entornomuytranquilodepocoflujovehicular.Cuentaconpisoenmadera,dosniveles,halldeacceso,espaciossocialesindependientesymuyampliosparalasala,comedor,estudioyestardetv.Chimeneaenprimernivel,cocinaintegralabiertatipoisla,dosalcobasconbañoenlaprincipal,jacuzzi,antejardinyunagranterrazaconzonaverdealaqueseaccededesdelasala.Espaciodeparkingpara4vehiculosycircuitocerradodetvprivado.",,,,
688,6.208569,-75.557495,11049-M3049925,2021-09-22,Casa,Transversal Inferior,Arriendo,$6.000.000,"['Código inmueble11049-M3049925', 'Barrio comúnTransversal Inferior', 'AntigüedadMás de 20 años', 'Área construida160 m²', 'Área privada160 m²', 'Valor arriendo$6.000.000', 'Parqueaderos1', ' Área construida 160 m²', '2Habitaciones', '2Baños', '6Estrato']","22-September-2021Balcones1,Baños2,Terraza,TipoCocinaCocineta,TipodePisoCerámica,,Casaubicadaenlatransversalinferior,enellapodrásdisfrutarespacioscómodos,ampliosyluminosos,cuentaconunaexcelenteubicacióndefácilaccesoatransportepúblico,centrocomercialeltesoro,supermercados,gimnasios,restaurantes,entidadbancarias,fácilaccesoavíasprincipaleslosbalsos,permitiéndoteestarcercadetodoloquenecesitas,losserviciospúblicossoncompartidos.",,,,
689,6.2529483,,4673-28539,2021-09-22,Casa,Centro,Arriendo,$30.000.000,"['Código inmueble4673-28539', 'Barrio comúnCentro', 'AntigüedadEntre 10 y 20 años', 'Área construida1724 m²', 'Área privada1724 m²', 'Valor arriendo$30.000.000', ' Área construida 1724 m²', '1Habitaciones', '7Estrato']","Establecimientosdeusoalpúblico,convitrinasobreavenidaoriental,conmilsetecientosveinticuatrometrosdistribuidosendiferentesespacios,acondicionadosinicialmentealservicioodontológico,cuentaconsalones,patios,oficinasparausodotacional,clínicas,centroseducativos,entreotros.",,,,
690,6.189573,-75.57665,687-M2445480,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$3.000.000.000,"['Código inmueble687-M2445480', 'Barrio comúnEL POBLADO', 'Precio$3.000.000.000', 'AntigüedadMás de 20 años', 'Área construida550 m²', 'Área privada550 m²', 'Valor arriendo$15.000.000', 'Parqueaderos4', ' Área construida 550 m²', '5Habitaciones', '5Baños', '6Estrato']","CasaindependienteparausocomercialenelsectordeDiamante,ubicadaensectortranquiloycampestre,depocoflujovehicular,facilsalidahaciaelcampestreylaavelpoblado.Pisoenceramica,dosniveles,ampliosespaciosindependientes,6bañosprivados,cocineta,zonadeparkingparaaprox5vehiculos,balcon,terrazaylotedegranextension(1.000mts)conjardinyzonaparacaminar.Vermásinmueblessimilaresenwwwprointegralcom",,,,
691,6.194423,-75.56115,687-M2717043,2021-09-22,Casa,EL POBLADO,Arriendo,$6.500.000,"['Código inmueble687-M2717043', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida350 m²', 'Área privada350 m²', 'Valor arriendo$6.500.000', 'Parqueaderos4', ' Área construida 350 m²', '3Habitaciones', '5Baños', '6Estrato']","CasaenunidadcerradasectorlosNaranjosconfácilsalidaaservicioscomplementariosenlavisitaciónyeltesoro,entornomuytranquiloynatural.Rutasdetransportepublico.Pisoenmármolymadera,dosniveles,puertadeseguridad,salaycomedorindependientes,estudio,estardetv,3alcobasconbañoenlaprincipal,cocinaintegral,balcón.Parqueaderoscubiertos(4).Unidadconpiscina,salónsocial,sauna,parqueinfantil,placapolideportiva,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetvocupado",,,,
692,6.2139096,-75.570305,4660-10004148,2021-09-22,Casa,El Poblado Manila,Arriendo,$4.490.000,"['Código inmueble4660-10004148', 'Barrio comúnEl Poblado Manila', 'AntigüedadEntre 5 y 10 años', 'Área construida150 m²', 'Área privada0 m²', 'Valor arriendo$4.490.000', 'Parqueaderos1', ' Área construida 150 m²', '5Habitaciones', '3Baños', '5Estrato']","CasaenarriendoElPobladoManila.Casaprimerpisocomercialcuentaconunáreade150m2,distribuidosen7habitaciones,3baños,garajecubiertoconbaño,2patios,cocinaintegral.QuedacercadelazonarosadelPoblado,alaAVelPoblado,alparquedelPoblado,conaltoflujodepeatones,fácilaccesoatransportepublico.QuieresmasinformaciónNosotrospodemosayudarteaelegirelespacioquebuscas.Contáctanos.",,,,
693,6.256706,-75.55476,497-13986,2021-09-22,Casa,VILLA HERMOSA,Arriendo,$1.700.000,"['Código inmueble497-13986', 'Barrio comúnVILLA HERMOSA', 'AntigüedadMás de 20 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$1.700.000', ' Área construida 200 m²', '4Habitaciones', '2Baños', '3Estrato']","Searriendacasaenelsectordevillahermosa,estacuentaconunáreade200metros,tienecuatroalcobas,dosbaños,dospatios,parqueadero,quedacercaacolegios,iglesias,supermercados,parquesyavariasrutasdetransporte.",,,,
694,6.240825,-75.587036,10280-149305,2021-09-22,Casa,Laureles,Arriendo,$5.500.000,"['Código inmueble10280-149305', 'Barrio comúnLaureles', 'AntigüedadEntre 0 y 5 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$5.500.000', ' Área construida 300 m²', '3Habitaciones', '3Baños', '5Estrato']","ArriendocasalocalunifamiliarcercadelCentroComercialUnicentro,áreaprimerpiso300mts,áreasegundopiso130mts,3alcobas,3baños,2patios,unograndeyotropequeño,salóncomedor,pisoencerámica.",,,,
695,6.2349615,.,12257-M2989304,2021-09-22,Casa,Buenos Aires,Arriendo,$2.300.000,"['Código inmueble12257-M2989304', 'Barrio comúnBuenos Aires', 'AntigüedadEntre 0 y 5 años', 'Área construida180 m²', 'Área privada180 m²', 'Valor arriendo$2.300.000', ' Área construida 180 m²', '5Habitaciones', '5Baños', '3Estrato']","SEARRIENDACASAUNIFAMILIARENELSECTORDEBUENOSAIRES,CUENTACON5ALCOBAS,5CLOSETS,5BAÑOS,COCINASEMIINTEGRALCONREDDEGAS,SALA,COMEDOR,1PATIO,ZONADEROPAS,MIRADORYHALL.ELINMUEBLESEENCUENTRAUBICADOCERCAALBATALLONYVIALASMELLIZAS.",,,,
696,6.201524,-75.572174,687-1482298,2021-09-22,Casa,EL POBLADO,Arriendo,$10.500.000,"['Código inmueble687-1482298', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida550 m²', 'Área privada550 m²', 'Valor arriendo$10.500.000', 'Parqueaderos4', ' Área construida 550 m²', '5Habitaciones', '5Baños', '6Estrato']","CasaindependienteparausocomercialenelsectordelDiamanteaunacuadradelMallLaFrontera,cercaaestaciondeservicioyconfacilaccesodesdelaAvelPobladoylaLomadelosOchoa.Ubicadasobrecallemuytranquiladepocoflujovehicular.Cuentapisoenceramica,dosniveles,ampliosespaciosindependientes,seisbaños,cocinaintegralmuyamplia,cableadodered,techocieloraso,terrazaconungranjardindeloteaproxde950mtsyespaciodeparqueocubiertoparaaprox4vehiculos.",,,,
697,6.2406735,-75.60443,2364-D11190,2021-09-22,Casa,Simon Bolivar,Arriendo,$5.500.000,"['Código inmueble2364-D11190', 'Barrio comúnSimon Bolivar', 'AntigüedadEntre 10 y 20 años', 'Área construida460 m²', 'Área privada460 m²', 'Valor arriendo$5.500.000', 'Parqueaderos1', ' Área construida 460 m²', '1Habitaciones', '4Estrato']",CasaenarriendosectorSimónBolívar.,,,,
698,6.26634,-75.59608,11166-M3019721,2021-09-22,Casa,Los Colores,Arriendo,$1.500.000,"['Código inmueble11166-M3019721', 'Barrio comúnLos Colores', 'AntigüedadEntre 10 y 20 años', 'Área construida78 m²', 'Área privada78 m²', 'Valor arriendo$1.500.000', 'Parqueaderos1', ' Área construida 78 m²', '3Habitaciones', '2Baños', '5Estrato']",DisponibleParaArriendoSectorLosColoresConstaDe3Alcobas2Baos3ClosetsGasNaturalCocinaIntegralSalaComedorPatioZonaDeRopasPisosCeramicaBalconParqueaderosDescubiertoMuyBuenaUbicacionCercaAlEuroDelMediterraneo,,,,
699,6.208528,-75.54954,10842-16,2021-09-22,Casa,"y Arriendo, Cola Del Zorro",Venta y Arriendo,$2.050.000.000,"['Código inmueble10842-16', 'Barrio comúnCola Del Zorro', 'Precio$2.050.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida600 m²', 'Área privada600 m²', 'Valor arriendo$8.500.000', 'Valor administración$780.000', 'Parqueaderos4', ' Área construida 600 m²', '5Habitaciones', '5Baños', '6Estrato']","Hermosacasadetresniveles,lacocinaintegralesamplia,elpatiobrindanlaposibilidaddedisfrutardelatranquilidaddelsectorydepodercompartirbuenosmomentos,losacabadosseencuentranenexcelenteestado,lacercaníaarutasdetransporte,centroscomercialesyrestaurantesgarantizanunaubicaciónideal.Sibuscauninmueblebienubicadoydegranespacio,esteesunaexcelenteopción.",,,,
700,6.21169,-75.58349,11166-M3058969,2021-09-22,Casa,Campo Amor,Arriendo,$1.700.000,"['Código inmueble11166-M3058969', 'Barrio comúnCampo Amor', 'AntigüedadEntre 10 y 20 años', 'Área construida100 m²', 'Área privada100 m²', 'Valor arriendo$1.700.000', ' Área construida 100 m²', '4Habitaciones', '1Baños', '3Estrato']",Constade4alcobas3closet1baococinaintegralreddegascalentadoragassalacomedorpisoenceramicazonaderopasbalconypatioCercadeColtabaco,,,,
701,6.21612,-75.570656,12713-M3050089,2021-09-22,Casa,El Poblado,Arriendo,$2.860.000,"['Código inmueble12713-M3050089', 'Barrio comúnEl Poblado', 'AntigüedadEntre 0 y 5 años', 'Área construida45 m²', 'Área privada45 m²', 'Valor arriendo$2.860.000', 'Valor administración$999.999', 'Parqueaderos1', ' Área construida 45 m²', '1Habitaciones', '1Baños', '6Estrato']","1Bañossencillos,1Parqueadero,CocinaSencilla,MaterialPisoBaldosaComun,CuentaconAscensor,Piso2Laszonascomunesinluyen:Parqueaderodevisitantes,AscensorExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
702,6.25224,,11166-M2890441,2021-09-22,Casa,La America,Arriendo,$1.900.000,"['Código inmueble11166-M2890441', 'Barrio comúnLa America', 'AntigüedadEntre 0 y 5 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$1.900.000', ' Área construida 200 m²', '5Habitaciones', '2Baños', '4Estrato']",disponibleparaarriendosectorAmericaNizaseencuentradistribuidoen5alcobas3closet2baossaloncomedorcocinaintegralreddegaspatioterrazapisoenceramicacercaalcolegiolapresentacion,,,,
703,6.2803454,-75.55521,389-2249,2021-09-22,Casa,Aranjuez,Arriendo,$1.400.000,"['Código inmueble389-2249', 'Barrio comúnAranjuez', 'AntigüedadEntre 10 y 20 años', 'Área construida90 m²', 'Área privada90 m²', 'Valor arriendo$1.400.000', ' Área construida 90 m²', '3Habitaciones', '1Baños', '1Parqueaderos']","Cuentacon90metrosaproximadamente,3habitaciones,1closet,1baño,salacomedor,cocinaintegral,reddegas,patioderopaygaraje.CasaPrimerpiso.",,,,
704,6.2169538,,10842-M2747791,2021-09-22,Casa,EL POBLADO CASTROPOL,Arriendo,$3.400.000,"['Código inmueble10842-M2747791', 'Barrio comúnEL POBLADO CASTROPOL', 'AntigüedadEntre 10 y 20 años', 'Área construida145 m²', 'Área privada145 m²', 'Valor arriendo$3.400.000', 'Parqueaderos2', ' Área construida 145 m²', '3Habitaciones', '4Baños', '6Estrato']","HermosaCasaenconjuntoCerrado3alcobas,4baños,parqueaderodobleycuartoutil.Launidadcuentaconseguridad24horas,salonsocialyzonasVerdesLaubicaciónesideal,fácilaccesoaviasprincipales,transportepublico,centroscomercialesylugaresdeesparcimiento",,,,
705,6.2406273,-75.59764,2511-455,2021-09-22,Casa,Laureles,Arriendo,$7.500.000,"['Código inmueble2511-455', 'Barrio comúnLaureles', 'AntigüedadMás de 20 años', 'Área construida230 m²', 'Área privada230 m²', 'Valor arriendo$7.500.000', 'Parqueaderos1', ' Área construida 230 m²', '5Habitaciones', '5Baños', '5Estrato']","Casaconbuenosespaciosyacabados,muyiluminadayventilada.Cuentaconbuenasrutasdetransporteyvíasdeacceso.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOSTieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañaráensubúsqueda.",,,,
706,6.25541,-75.55806,11395-M2875167,2021-09-22,Casa,Prado,Arriendo,$1.500.000,"['Código inmueble11395-M2875167', 'Barrio comúnPrado', 'AntigüedadMás de 20 años', 'Área construida100 m²', 'Área privada100 m²', 'Valor arriendo$1.500.000', ' Área construida 100 m²', '5Habitaciones', '2Baños', '4Estrato']",CasaenArriendoLosAngelesPradoCentroMedellinMedellinCasaenArriendoLosAngelesPradoCentroMedellinArriendocomodacasaenelcentrodemedellinbuentransportepublicozonacomercialcolegioscercaparqueshospitalesCARACTERISTICAS6ALCOBASSALACOMEDORYSALAAPARTECUARTOUTIL2CLOSETPATIO2BAOSCOCINASEMINTEGRALREDDEGASBALCONPISOENBALDOSAYCERAMICACALENTADORAGAS1Y2PISOCodigodelInmuebleEspaciourbano1091482CodigoparticulardelanuncianteNORTE,,,,
707,0,0,10214-M2981799,2021-09-22,Casa,EL POBLADO MANILA,Arriendo,$3.300.000,"['Código inmueble10214-M2981799', 'Barrio comúnEL POBLADO MANILA', 'AntigüedadEntre 10 y 20 años', 'Área construida110 m²', 'Área privada110 m²', 'Valor arriendo$3.300.000', ' Área construida 110 m²', '5Habitaciones', '3Baños', '6Estrato']","Casade110m2,5alcobas,salacomedor,cocinasemiintegral,3baños,5closet,pisoenbaldosacomún,zonaderopa,excelentesacabadoseiluminación.4695Ubicadoenexcelentesectordondeencontraráfacilidadesdetransportepúblico.Paramayorinformaciónvisitenuestrapáginaweb:www.gestionamospropiedades.coGestionamosPropiedadRaízS.A.S",,,,
708,6.203033,-75.56846,687-M2637841,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$2.550.000.000,"['Código inmueble687-M2637841', 'Barrio comúnEL POBLADO', 'Precio$2.550.000.000', 'AntigüedadEntre 5 y 10 años', 'Área construida560 m²', 'Área privada560 m²', 'Valor arriendo$26.300.000', ' Área construida 560 m²', '5Habitaciones', '2Baños', '5Estrato']","CasaComercialindependientesectorLaureles.CercaaCCUnicentroyuniversidadUPB.Usodelsuelodealtamixtura,construccionparaedificacionde12pisos.Pisoenporcelanato,seisespacios,bañosprivados,cocineta,cuartoutil,cableadodered,aireacondicionadoprivado.Cuentaconalarma,citofoniaycircuitocerradodetv.",,,,
709,6.2033024,-75.56075,687-M2759642,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$700.000.000,"['Código inmueble687-M2759642', 'Barrio comúnEL POBLADO', 'Precio$700.000.000', 'AntigüedadMás de 20 años', 'Área construida136 m²', 'Área privada136 m²', 'Valor arriendo$3.500.000', 'Valor administración$470.000', 'Parqueaderos2', ' Área construida 136 m²', '2Habitaciones', '3Baños', '6Estrato']","Casaenunidadcerrada,ubicadoenelsectortesorocercaalcentrocomercial,facilidaddeaccesoyarutasdebus.Pisoenporcelanatoymadera,dosniveles,salacomedor,biblioteca,2alcobasconbañoencadauna,cocinaintegraltipoamericano,alcobaybañodeservicio,patio,jardínamplio,balcónyparqueaderosindependientescubiertos.Unidadconpiscina,sauna,parqueinfantil,placapolideportiva,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
710,6.2385097,-75.59806,10280-149549,2021-09-22,Casa,LAURELES,Arriendo,$7.000.000,"['Código inmueble10280-149549', 'Barrio comúnLAURELES', 'AntigüedadEntre 0 y 5 años', 'Área construida357 m²', 'Área privada357 m²', 'Valor arriendo$7.000.000', ' Área construida 357 m²', '1Habitaciones', '2Baños', '6Estrato']","ArriendocasalocalenLaureles,357m2,pisoencerámica,2baños,cocineta,espaciopara23puestosdetrabajo,puertapeatonal,2niveles,cuartoútil,patio,cercaalabombadelosAlmendros.Valordelcanon+IVA",,,,
711,6.26436,-75.59788,11166-M3061469,2021-09-22,Casa,Calasanz,Arriendo,$1.450.000,"['Código inmueble11166-M3061469', 'Barrio comúnCalasanz', 'AntigüedadEntre 5 y 10 años', 'Área construida90 m²', 'Área privada90 m²', 'Valor arriendo$1.450.000', ' Área construida 90 m²', '3Habitaciones', '2Baños', '5Estrato']",DisponibleparaArriendosectorCalasanzconstade3Alcobas2Baos2ClosetsCocinaIntegralSalaComedorBarraAmericanaPatioPisosBaldosaCalentadorElectricoMuyBuenaUbicacionCercaaMercadosMadrid,,,,
712,6.25776,,11166-M3073550,2021-09-22,Casa,Antonio Nariño,Arriendo,$850.000,"['Código inmueble11166-M3073550', 'Barrio comúnAntonio Nariño', 'AntigüedadEntre 0 y 5 años', 'Área construida70 m²', 'Área privada70 m²', 'Valor arriendo$850.000', ' Área construida 70 m²', '3Habitaciones', '2Baños', '3Estrato']",disponibleparaarriendosectorAntonioNarioconstade3alcobaconcloset2baoscabinanadossaloncomedorcocinasemiintegralreddegaszonaderopasventanalpisoenceramicaubicadocercaalacanalizacion,,,,
713,6.239522,-75.59278,MC2824691,2021-09-22,Casa,LAURELES - Centro,Arriendo,$3.600.000,"['Código inmuebleMC2824691', 'Barrio comúnLAURELES - Centro', 'AntigüedadMás de 20 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$3.600.000', 'Parqueaderos1', ' Área construida 200 m²', '4Habitaciones', '3Baños', '5Estrato']","Casaenexcelenteubicacionparanegociooparavivienda,puertaelectricadelparqueadero,salacomedoryhallmas3habitaciones,adicionalhabitacióndelservicio,2patiosunodeellosgrande,3baños,cocinaintegralmixta",,,,
714,6.24914,-75.61319,4673-M3070052,2021-09-22,Casa,Santa Monica,Arriendo,$2.100.000,"['Código inmueble4673-M3070052', 'Barrio comúnSanta Monica', 'AntigüedadMás de 20 años', 'Área construida130 m²', 'Área privada130 m²', 'Valor arriendo$2.100.000', ' Área construida 130 m²', '4Habitaciones', '3Baños', '4Estrato']",GrancasaubicadaenunexclusivoytranquilosectordelaciudaddeMedellineselespacioidealparacomenzartuemprendimientoosiestasyacortodeespacioesteesuninmuebleparatenerencuentaEstacasaestamuybiendistribuidacon4habitacionesquepuedencubrirtranquilamenteelpapeldeoficinasyconsultorioshayunespaciograndepararecepcionoalmacenamientoyadependiendodetusnecesidadesdisponesdeestadistribucionlacasaestaenperfectascondicionesestohaceque,,,,
715,6.2482514,-75.60517,10164-M3041728,2021-09-22,Casa,Calasanz,Arriendo,$4.500.000,"['Código inmueble10164-M3041728', 'Barrio comúnCalasanz', 'AntigüedadEntre 10 y 20 años', 'Área construida215 m²', 'Área privada212 m²', 'Valor arriendo$4.500.000', 'Parqueaderos2', ' Área construida 215 m²', '4Habitaciones', '3Baños', '5Estrato']","ArriendocasaenelsectordeCALAZANS,paraviviendaocomercial,casade2pisos,4habitaciones,sala,comedor,cocinaintegral,zonaderopas,2patios,balcón,garajepara2carros,quedacercalaestacióndelmetrodelafloresta.",,,,
716,6.25217,-75.5923,4673-M3023316,2021-09-22,Casa,Florida Nueva,Arriendo,$3.300.000,"['Código inmueble4673-M3023316', 'Barrio comúnFlorida Nueva', 'AntigüedadMás de 20 años', 'Área construida142 m²', 'Área privada142 m²', 'Valor arriendo$3.300.000', 'Parqueaderos1', ' Área construida 142 m²', '4Habitaciones', '3Baños', '5Estrato']",espectacularcasaenelbarriofloridanuevaesunsegundopisoidealparatuoficinaoempresaelsectoresresidencialytambiencomercialconmuybuenasrutasdetransporteyamediacuadradelacarrera73principalyaunacuadradelparquepinochonotequedesconlasganasdesabermasdeesteinmueblecontactanosparamasinformacion,,,,
717,6.214221,-75.57051,737-6930,2021-09-22,Casa,Manila,Arriendo,$5.000.000,"['Código inmueble737-6930', 'Barrio comúnManila', 'AntigüedadEntre 0 y 5 años', 'Área construida224 m²', 'Área privada224 m²', 'Valor arriendo$5.000.000', ' Área construida 224 m²', '3Habitaciones', '3Baños', '6Estrato']","ArriendocasalocalensectorManila,excelenteubicaciónsobrevíaprincipal,múltiplesrutasdetransportepúblicoygranflujovehicular,seencuentraprimerpiso,conampliosespacios,tresalcobas,tresbañosindependientesysalacomedor.ArriendaActivosyBienesinmobiliariaexpertaenadministraciónyarrendamientodeapartamentos,casas,locales,bodegasyoficinasenelOrienteAntioqueño,MedellínytodaeláreaMetropolitana.",,,,
718,6.236205,-75.59034,12713-M3038755,2021-09-22,Casa,Laureles,Arriendo,$3.200.000,"['Código inmueble12713-M3038755', 'Barrio comúnLaureles', 'AntigüedadEntre 0 y 5 años', 'Área construida180 m²', 'Área privada180 m²', 'Valor arriendo$3.200.000', 'Valor administración$999.999', 'Parqueaderos1', ' Área construida 180 m²', '4Habitaciones', '2Baños', '5Estrato']","Cuentacon:4habitaciones,4Closets,2Bañoscabinados,1Bañossencillos,1Parqueadero,Sala,Comedor,CocinaIntegral,MaterialPisoBaldosaComun,Patio,NocuentaconAscensor,Piso1NocuentaconzonascomunesExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
719,6.2322583,-75.590675,497-11181,2021-09-22,Casa,BELEN MALIBU,Arriendo,$3.500.000,"['Código inmueble497-11181', 'Barrio comúnBELEN MALIBU', 'AntigüedadEntre 10 y 20 años', 'Área construida205 m²', 'Área privada205 m²', 'Valor arriendo$3.500.000', ' Área construida 205 m²', '3Habitaciones', '2Baños', '5Estrato']","SearriendaCasaenelsectordeBelénMalibú,excelenteárea,distribución,iluminaciónyubicación,transportepúblicocercanocómodasvíasdeacceso,3alcobasmásservicio,1Vestier,2closets,2baños,patio,balcón,sala,comedor,biblioteca,pisoencerámica,garajedoblelíneaSINAMOBLAR.",,,,
720,6.1731825,-75.563995,2264-33120,2021-09-22,Casa,SAN LUCAS,Arriendo,$11.000.000,"['Código inmueble2264-33120', 'Barrio comúnSAN LUCAS', 'AntigüedadEntre 10 y 20 años', 'Área construida260 m²', 'Área privada260 m²', 'Valor arriendo$11.000.000', ' Área construida 260 m²', '3Habitaciones', '4Baños', '6Estrato']",CASAenalquilerenSANLUCASEstacasaamobladacuentaconampliosespaciosabiertosqueinvitanacompartiresidealparafamiliasgrandesquedeseentenercomodidadydiversidadenelhogar.Seencuentraubicadaenlazonadesanlucasconfacilidaddeaccesoatransportepublicocolegiouniversidadcentrocomercialparroquiaclinicauhospitalsupermercadogimnasiorestauranteentidadbancariafacilaccesoaviasprincipales.concercaniaaCOLEGIOMONTESSORI.AlcobasdeServicio1Amoblado,,,,
721,6.217117,,12713-M3031595,2021-09-22,Casa,Castropol,Arriendo,$1.350.000,"['Código inmueble12713-M3031595', 'Barrio comúnCastropol', 'AntigüedadEntre 0 y 5 años', 'Área construida30 m²', 'Área privada30 m²', 'Valor arriendo$1.350.000', 'Valor administración$999.999', 'Parqueaderos1', ' Área construida 30 m²', '1Habitaciones', '1Baños', '6Estrato']","Cuentacon:1habitaciones,1Closets,1Bañoscabinados,1Parqueadero,Cuartoútil,SalaComedor,CocinaSemi-Integral,MaterialPisoCeramica,ZonaRopas,Patio,CuentaconAscensor,Piso2Laszonascomunesinluyen:Parqueaderodevisitantes,Ascensor,Juegosinfantiles,Zonasverdes,Piscina,Gimnasio,SalonSocial,Bbq,CanchayCircuitocerradodeTVExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
